date,prime_broker,ticker,name,country,sector,currency,price_local,price_usd,available_shares,borrow_rate_pct,htb_flag
3/6/25,Prime B,6446 TT,PharmaEssentia,TW,Health Care,TWD,165,5.1887,152376,17.5,Y
3/6/25,Prime A,6446 TT,PharmaEssentia,TW,Health Care,TWD,165,5.1887,52859,16.5,Y
3/6/25,Prime C,6446 TT,PharmaEssentia,TW,Health Care,TWD,165,5.1887,29517,16,Y
3/6/25,Prime B,041510 KS,SM Entertainment,KR,Health Care,KRW,59066,44.5781,143556,19.5,Y
3/6/25,Prime C,041510 KS,SM Entertainment,KR,Health Care,KRW,59066,44.5781,27053,13.75,Y
3/6/25,Prime B,8750 JP,Dai-ichi Life Holdings,JP,Financials,JPY,13511,90.3746,1283802,6,N
3/6/25,Prime C,8766 JP,Tokio Marine,JP,Financials,JPY,50474,337.6187,765195,5.5,N
3/6/25,Prime A,8766 JP,Tokio Marine,JP,Financials,JPY,50474,337.6187,945564,3.5,N
3/6/25,Prime B,8766 JP,Tokio Marine,JP,Financials,JPY,50474,337.6187,2354954,0.75,N
3/6/25,Prime B,8801 JP,Mitsui Fudosan,JP,Real Estate,JPY,7824,52.3344,20636,24.25,Y
3/6/25,Prime C,8801 JP,Mitsui Fudosan,JP,Real Estate,JPY,7824,52.3344,25738,21,Y
3/6/25,Prime A,8801 JP,Mitsui Fudosan,JP,Real Estate,JPY,7824,52.3344,69226,19.75,Y
3/6/25,Prime A,8802 JP,Mitsubishi Estate,JP,Real Estate,JPY,32174,215.2107,109844,15.5,Y
3/6/25,Prime B,8802 JP,Mitsubishi Estate,JP,Real Estate,JPY,32174,215.2107,55397,10.5,Y
3/6/25,Prime C,8802 JP,Mitsubishi Estate,JP,Real Estate,JPY,32174,215.2107,30172,10,Y
3/6/25,Prime A,8830 JP,Sumitomo Realty & Development,JP,Real Estate,JPY,9716,64.99,2108454,7.25,N
3/6/25,Prime B,8830 JP,Sumitomo Realty & Development,JP,Real Estate,JPY,9716,64.99,2915524,5.25,N
3/6/25,Prime C,8830 JP,Sumitomo Realty & Development,JP,Real Estate,JPY,9716,64.99,1489581,3.75,N
3/6/25,Prime A,9020 JP,East Japan Railway,JP,Industrials,JPY,41850,279.9331,1171724,0.25,N
3/6/25,Prime B,9020 JP,East Japan Railway,JP,Industrials,JPY,41850,279.9331,1288854,0.25,N
3/6/25,Prime C,9020 JP,East Japan Railway,JP,Industrials,JPY,41850,279.9331,1706446,0.25,N
3/6/25,Prime C,9022 JP,Central Japan Railway,JP,Industrials,JPY,45615,305.1171,765227,7.75,N
3/6/25,Prime B,9022 JP,Central Japan Railway,JP,Industrials,JPY,45615,305.1171,544839,6.25,N
3/6/25,Prime A,9022 JP,Central Japan Railway,JP,Industrials,JPY,45615,305.1171,2673330,5.75,N
3/6/25,Prime C,036570 KS,NCsoft,KR,Communication Services,KRW,8014,6.0483,1191070,0.75,N
3/6/25,Prime A,036570 KS,NCsoft,KR,Communication Services,KRW,8014,6.0483,774942,0.5,N
3/6/25,Prime B,036570 KS,NCsoft,KR,Communication Services,KRW,8014,6.0483,1886675,0.5,N
3/6/25,Prime A,006405 KS,Samsung SDI,KR,Information Technology,KRW,60997,46.0355,2892886,0.25,N
3/6/25,Prime B,006405 KS,Samsung SDI,KR,Information Technology,KRW,60997,46.0355,1672555,0.25,N
3/6/25,Prime C,006405 KS,Samsung SDI,KR,Information Technology,KRW,60997,46.0355,746912,0.25,N
3/6/25,Prime A,035900 KS,JYP Entertainment,KR,Information Technology,KRW,96950,73.1698,342735,0.75,N
3/6/25,Prime B,035900 KS,JYP Entertainment,KR,Information Technology,KRW,96950,73.1698,1180054,0.75,N
3/6/25,Prime C,035900 KS,JYP Entertainment,KR,Information Technology,KRW,96950,73.1698,1755980,1,N
3/6/25,Prime A,034730 KS,SK Group,KR,Industrials,KRW,17317,13.0694,199590,21,Y
3/6/25,Prime C,034730 KS,SK Group,KR,Industrials,KRW,17317,13.0694,72816,19.5,Y
3/6/25,Prime B,034730 KS,SK Group,KR,Industrials,KRW,17317,13.0694,170941,20.5,Y
3/6/25,Prime B,005490 KS,POSCO,KR,Materials,KRW,86501,65.2838,87216,0.25,N
3/6/25,Prime C,005490 KS,POSCO,KR,Materials,KRW,86501,65.2838,306220,0.25,N
3/6/25,Prime A,005490 KS,POSCO,KR,Materials,KRW,86501,65.2838,1124125,0.5,N
3/6/25,Prime B,005380 KS,Hyundai,KR,Consumer Discretionary,KRW,66146,49.9215,1715028,5.25,N
3/6/25,Prime A,005380 KS,Hyundai,KR,Consumer Discretionary,KRW,66146,49.9215,704274,3,N
3/6/25,Prime C,005380 KS,Hyundai,KR,Consumer Discretionary,KRW,66146,49.9215,1581863,1,N
3/6/25,Prime A,004990 KS,LOTTE Corporation,KR,Information Technology,KRW,87228,65.8325,1148106,0.25,N
3/6/25,Prime B,004990 KS,LOTTE Corporation,KR,Information Technology,KRW,87228,65.8325,366566,0.25,N
3/6/25,Prime C,004990 KS,LOTTE Corporation,KR,Information Technology,KRW,87228,65.8325,599277,0.25,N
3/6/25,Prime A,004370 KS,Nongshim,KR,Information Technology,KRW,100628,75.9457,1603915,6.25,N
3/6/25,Prime C,004370 KS,Nongshim,KR,Information Technology,KRW,100628,75.9457,1249391,5,N
3/6/25,Prime B,004370 KS,Nongshim,KR,Information Technology,KRW,100628,75.9457,516803,4.75,N
3/6/25,Prime C,004170 KS,Shinsegae,KR,Consumer Staples,KRW,33283,25.1192,2061666,5.5,N
3/6/25,Prime B,004170 KS,Shinsegae,KR,Consumer Staples,KRW,33283,25.1192,2443698,3.25,N
3/6/25,Prime A,004170 KS,Shinsegae,KR,Consumer Staples,KRW,33283,25.1192,1257908,2.5,N
3/6/25,Prime C,003670 KS,POSCO Chemical,KR,Information Technology,KRW,101988,76.9721,35099,0.25,N
3/6/25,Prime B,003670 KS,POSCO Chemical,KR,Information Technology,KRW,101988,76.9721,74099,23,Y
3/6/25,Prime A,003670 KS,POSCO Chemical,KR,Information Technology,KRW,101988,76.9721,101597,21.75,Y
3/6/25,Prime B,003550 KS,LG Corp,KR,Industrials,KRW,108163,81.6325,2371348,7.25,N
3/6/25,Prime A,135 HK,Kunlun Energy Company,HK,Financials,HKD,78.61,10.0524,2949301,1.25,N
3/6/25,Prime C,034020 KS,Doosan Enerbility,KR,Information Technology,KRW,66087,49.877,1052303,0.5,N
3/6/25,Prime A,034020 KS,Doosan Enerbility,KR,Information Technology,KRW,66087,49.877,224349,0.25,N
3/6/25,Prime B,034020 KS,Doosan Enerbility,KR,Information Technology,KRW,66087,49.877,2348514,0.25,N
3/6/25,Prime A,1308 HK,SITC International,HK,Financials,HKD,193.81,24.7839,1356741,0.25,N
3/6/25,Prime B,1308 HK,SITC International,HK,Financials,HKD,193.81,24.7839,1294482,0.25,N
3/6/25,Prime C,1308 HK,SITC International,HK,Financials,HKD,193.81,24.7839,756274,0.25,N
3/6/25,Prime A,1299 HK,AIA,HK,Financials,HKD,102.28,13.0793,32916,7,N
3/6/25,Prime B,1299 HK,AIA,HK,Financials,HKD,102.28,13.0793,145824,3.75,N
3/6/25,Prime C,1299 HK,AIA,HK,Financials,HKD,102.28,13.0793,802171,3.75,N
3/6/25,Prime B,033780 KS,KT&G (Korea Tobacco),KR,Consumer Staples,KRW,118327,89.3034,2128394,1,N
3/6/25,Prime A,033780 KS,KT&G (Korea Tobacco),KR,Consumer Staples,KRW,118327,89.3034,893876,0.75,N
3/6/25,Prime C,033780 KS,KT&G (Korea Tobacco),KR,Consumer Staples,KRW,118327,89.3034,2176154,0.5,N
3/6/25,Prime B,12 HK,Henderson Land Development,HK,Real Estate,HKD,39.29,5.0243,1274072,7,N
3/6/25,Prime C,12 HK,Henderson Land Development,HK,Real Estate,HKD,39.29,5.0243,9286,7,N
3/6/25,Prime A,12 HK,Henderson Land Development,HK,Real Estate,HKD,39.29,5.0243,2648548,5.5,N
3/6/25,Prime B,030200 KS,KT Corporation,KR,Communication Services,KRW,19607,14.7977,2952516,2.25,N
3/6/25,Prime C,030200 KS,KT Corporation,KR,Communication Services,KRW,19607,14.7977,2548814,2.25,N
3/6/25,Prime A,030200 KS,KT Corporation,KR,Communication Services,KRW,19607,14.7977,629296,2,N
3/6/25,Prime A,1193 HK,China Resources Gas Group,HK,Financials,HKD,123.13,15.7455,377712,0.25,N
3/6/25,Prime B,1193 HK,China Resources Gas Group,HK,Financials,HKD,123.13,15.7455,1051291,0.25,N
3/6/25,Prime C,1193 HK,China Resources Gas Group,HK,Financials,HKD,123.13,15.7455,1475388,0.25,N
3/6/25,Prime C,1164 HK,CGN Mining Company,HK,Financials,HKD,163.89,20.9578,165430,26.25,Y
3/6/25,Prime A,1164 HK,CGN Mining Company,HK,Financials,HKD,163.89,20.9578,3501,21.25,Y
3/6/25,Prime B,1164 HK,CGN Mining Company,HK,Financials,HKD,163.89,20.9578,123240,19,Y
3/6/25,Prime B,116 HK,Chow Sang Sang Holdings,HK,Financials,HKD,30.52,3.9028,112904,22.25,Y
3/6/25,Prime C,116 HK,Chow Sang Sang Holdings,HK,Financials,HKD,30.52,3.9028,92098,21.25,Y
3/6/25,Prime A,024110 KS,Industrial Bank of Korea (IBK),KR,Financials,KRW,105082,79.3072,25974,8.5,Y
3/6/25,Prime B,024110 KS,Industrial Bank of Korea (IBK),KR,Financials,KRW,105082,79.3072,1490361,6,N
3/6/25,Prime C,024110 KS,Industrial Bank of Korea (IBK),KR,Financials,KRW,105082,79.3072,2389206,4.5,N
3/6/25,Prime A,021240 KS,Coway,KR,Consumer Discretionary,KRW,9460,7.1396,534193,4.5,N
3/6/25,Prime B,021240 KS,Coway,KR,Consumer Discretionary,KRW,9460,7.1396,706901,3.25,N
3/6/25,Prime C,021240 KS,Coway,KR,Consumer Discretionary,KRW,9460,7.1396,24187,1.5,N
3/6/25,Prime C,015760 KS,Korea Electric Power,KR,Utilities,KRW,62222,46.96,1475037,4,N
3/6/25,Prime A,015760 KS,Korea Electric Power,KR,Utilities,KRW,62222,46.96,903826,2.75,N
3/6/25,Prime B,015760 KS,Korea Electric Power,KR,Utilities,KRW,62222,46.96,2370477,2.75,N
3/6/25,Prime A,014680 KS,Hansol Chemical,KR,Information Technology,KRW,84335,63.6491,2450165,3,N
3/6/25,Prime B,014680 KS,Hansol Chemical,KR,Information Technology,KRW,84335,63.6491,676511,2.5,N
3/6/25,Prime C,014680 KS,Hansol Chemical,KR,Information Technology,KRW,84335,63.6491,1869428,2.5,N
3/6/25,Prime C,011170 KS,LOTTE Chemical,KR,Materials,KRW,8507,6.4204,1932625,2.25,N
3/6/25,Prime C,6669 TT,Wiwynn,TW,Information Technology,TWD,215.36,6.7723,1234208,7,N
3/6/25,Prime B,6669 TT,Wiwynn,TW,Information Technology,TWD,215.36,6.7723,1536039,2.75,N
3/6/25,Prime A,6669 TT,Wiwynn,TW,Information Technology,TWD,215.36,6.7723,1990549,2.25,N
3/6/25,Prime B,6770 TT,Powerchip Semiconductor Manufacturing,TW,Information Technology,TWD,478.99,15.0626,116199,16.25,Y
3/6/25,Prime C,6770 TT,Powerchip Semiconductor Manufacturing,TW,Information Technology,TWD,478.99,15.0626,8866,10,Y
3/6/25,Prime A,6770 TT,Powerchip Semiconductor Manufacturing,TW,Information Technology,TWD,478.99,15.0626,28001,9.75,Y
3/6/25,Prime A,6789 TT,VisEra Technologies,TW,Information Technology,TWD,435.06,13.6811,546170,0.25,N
3/6/25,Prime A,9433 JP,KDDI,JP,Communication Services,JPY,2461,16.4615,2694955,7.5,N
3/6/25,Prime C,9433 JP,KDDI,JP,Communication Services,JPY,2461,16.4615,421471,5.5,N
3/6/25,Prime B,9433 JP,KDDI,JP,Communication Services,JPY,2461,16.4615,700880,4.75,N
3/6/25,Prime A,011170 KS,LOTTE Chemical,KR,Materials,KRW,8507,6.4204,1013083,2,N
3/6/25,Prime B,011170 KS,LOTTE Chemical,KR,Materials,KRW,8507,6.4204,1844500,2,N
3/6/25,Prime A,010140 KS,Samsung Heavy Industries,KR,Industrials,KRW,40896,30.8649,552999,4.75,N
3/6/25,Prime B,010140 KS,Samsung Heavy Industries,KR,Industrials,KRW,40896,30.8649,2157623,4.75,N
3/6/25,Prime C,010140 KS,Samsung Heavy Industries,KR,Industrials,KRW,40896,30.8649,532524,1.5,N
3/6/25,Prime C,009540 KS,HD Korea Shipbuilding & Offshore Engineering,KR,Industrials,KRW,54693,41.2777,422357,0.5,N
3/6/25,Prime A,009540 KS,HD Korea Shipbuilding & Offshore Engineering,KR,Industrials,KRW,54693,41.2777,2245368,0.25,N
3/6/25,Prime B,009540 KS,HD Korea Shipbuilding & Offshore Engineering,KR,Industrials,KRW,54693,41.2777,2483440,0.25,N
3/6/25,Prime A,9735 JP,Secom,JP,Industrials,JPY,34849,233.1037,322007,0.25,N
3/6/25,Prime B,9735 JP,Secom,JP,Industrials,JPY,34849,233.1037,64530,0.25,N
3/6/25,Prime C,9735 JP,Secom,JP,Industrials,JPY,34849,233.1037,2345361,0.25,N
3/6/25,Prime A,008930 KS,Hanmi Pharmaceutical,KR,Information Technology,KRW,54241,40.9366,1574996,0.25,N
3/6/25,Prime B,008930 KS,Hanmi Pharmaceutical,KR,Information Technology,KRW,54241,40.9366,2516521,0.25,N
3/6/25,Prime C,008930 KS,Hanmi Pharmaceutical,KR,Information Technology,KRW,54241,40.9366,1480779,0.25,N
3/6/25,Prime A,9983 JP,Fast Retailing,JP,Consumer Discretionary,JPY,6116,40.9097,337328,0.25,N
3/6/25,Prime B,9983 JP,Fast Retailing,JP,Consumer Discretionary,JPY,6116,40.9097,1260687,0.25,N
3/6/25,Prime C,9983 JP,Fast Retailing,JP,Consumer Discretionary,JPY,6116,40.9097,2602111,0.25,N
3/6/25,Prime C,9984 JP,SoftBank,JP,Communication Services,JPY,4174,27.9197,1114009,6.75,N
3/6/25,Prime A,9984 JP,SoftBank,JP,Communication Services,JPY,4174,27.9197,1498052,2.25,N
3/6/25,Prime B,9984 JP,SoftBank,JP,Communication Services,JPY,4174,27.9197,931036,2,N
3/6/25,Prime A,003550 KS,LG Corp,KR,Industrials,KRW,108163,81.6325,2793729,4.75,N
3/6/25,Prime C,003550 KS,LG Corp,KR,Industrials,KRW,108163,81.6325,1834589,1.5,N
3/6/25,Prime A,007310 KS,Ottogi,KR,Consumer Discretionary,KRW,76006,57.363,185835,21.5,Y
3/6/25,Prime C,007310 KS,Ottogi,KR,Consumer Discretionary,KRW,76006,57.363,146079,21.25,Y
3/6/25,Prime B,007310 KS,Ottogi,KR,Consumer Discretionary,KRW,76006,57.363,158395,16.75,Y
3/6/25,Prime A,003230 KS,Samyang Foods,KR,Information Technology,KRW,45993,34.7117,196509,8.5,Y
3/6/25,Prime C,003230 KS,Samyang Foods,KR,Information Technology,KRW,45993,34.7117,177799,8.5,Y
3/6/25,Prime B,003230 KS,Samyang Foods,KR,Information Technology,KRW,45993,34.7117,1794366,8,Y
3/6/25,Prime C,006260 KS,LS Corp.,KR,Information Technology,KRW,118950,89.7736,2190820,7,N
3/6/25,Prime A,006260 KS,LS Corp.,KR,Information Technology,KRW,118950,89.7736,402604,6.75,N
3/6/25,Prime B,006260 KS,LS Corp.,KR,Information Technology,KRW,118950,89.7736,1183845,4.75,N
3/6/25,Prime B,005930 KS,Samsung,KR,Information Technology,KRW,75377,56.8883,1155886,0,N
3/6/25,Prime C,005930 KS,Samsung,KR,Information Technology,KRW,75377,56.8883,921139,0.01,N
3/6/25,Prime A,005930 KS,Samsung,KR,Information Technology,KRW,75377,56.8883,704479,0.25,N
3/6/25,Prime C,000660 KS,SK Hynix,KR,Information Technology,KRW,61099,46.1125,71990,0.25,N
3/6/25,Prime A,000660 KS,SK Hynix,KR,Information Technology,KRW,61099,46.1125,152697,0.25,N
3/6/25,Prime A,003495 KS,Korean Air Lines,KR,Information Technology,KRW,68942,52.0317,865652,3,N
3/6/25,Prime C,003495 KS,Korean Air Lines,KR,Information Technology,KRW,68942,52.0317,2389557,1.75,N
3/6/25,Prime B,003495 KS,Korean Air Lines,KR,Information Technology,KRW,68942,52.0317,2226650,0.25,N
3/6/25,Prime A,002380 KS,KCC Corp,KR,Industrials,KRW,67256,50.7592,2471994,0.75,N
3/6/25,Prime B,002380 KS,KCC Corp,KR,Industrials,KRW,67256,50.7592,2349737,0.5,N
3/6/25,Prime C,002380 KS,KCC Corp,KR,Industrials,KRW,67256,50.7592,1049202,0.25,N
3/6/25,Prime A,000100 KS,Yuhan,KR,Health Care,KRW,38646,29.1668,480384,0.25,N
3/6/25,Prime B,000100 KS,Yuhan,KR,Health Care,KRW,38646,29.1668,1271236,0.25,N
3/6/25,Prime C,000100 KS,Yuhan,KR,Health Care,KRW,38646,29.1668,459728,0.25,N
3/6/25,Prime C,000080 KS,HiteJinro,KR,Consumer Staples,KRW,108999,82.2634,1187349,7.75,N
3/6/25,Prime B,000080 KS,HiteJinro,KR,Consumer Staples,KRW,108999,82.2634,2238617,5,N
3/6/25,Prime A,000080 KS,HiteJinro,KR,Consumer Staples,KRW,108999,82.2634,1039952,3.25,N
3/6/25,Prime A,116 HK,Chow Sang Sang Holdings,HK,Financials,HKD,30.52,3.9028,34077,19.25,Y
3/6/25,Prime A,1113 HK,CK Asset Holdings,HK,Financials,HKD,147.18,18.821,2982390,0.25,N
3/6/25,Prime B,1113 HK,CK Asset Holdings,HK,Financials,HKD,147.18,18.821,2926568,0.25,N
3/6/25,Prime C,1113 HK,CK Asset Holdings,HK,Financials,HKD,147.18,18.821,1853967,0.25,N
3/6/25,Prime A,1109 HK,China Resources Land,HK,Real Estate,HKD,40.82,5.2199,1854855,7,N
3/6/25,Prime C,1109 HK,China Resources Land,HK,Real Estate,HKD,40.82,5.2199,1752312,6.75,N
3/6/25,Prime B,1109 HK,China Resources Land,HK,Real Estate,HKD,40.82,5.2199,1154602,0.5,N
3/6/25,Prime A,1038 HK,CK Infrastructure,HK,Utilities,HKD,22.68,2.9003,178376,16,Y
3/6/25,Prime B,1038 HK,CK Infrastructure,HK,Utilities,HKD,22.68,2.9003,86004,13.75,Y
3/6/25,Prime C,1038 HK,CK Infrastructure,HK,Utilities,HKD,22.68,2.9003,136732,12,Y
3/6/25,Prime A,0011 HK,Jardine Matheson,HK,Financials,HKD,22.01,2.8146,170555,0.25,N
3/6/25,Prime C,0011 HK,Jardine Matheson,HK,Financials,HKD,22.01,2.8146,74377,0.25,N
3/6/25,Prime B,0011 HK,Jardine Matheson,HK,Financials,HKD,22.01,2.8146,64304,0.5,N
3/6/25,Prime B,10 HK,Hang Lung Group,HK,Financials,HKD,35.55,4.546,325003,6,N
3/6/25,Prime A,10 HK,Hang Lung Group,HK,Financials,HKD,35.55,4.546,2941854,5.5,N
3/6/25,Prime C,10 HK,Hang Lung Group,HK,Financials,HKD,35.55,4.546,2961307,4.25,N
3/6/25,Prime B,1 HK,CK Hutchison Holdings,HK,Industrials,HKD,142.9,18.2737,1827693,6.25,N
3/6/25,Prime C,1 HK,CK Hutchison Holdings,HK,Industrials,HKD,142.9,18.2737,1649277,3.75,N
3/6/25,Prime A,1 HK,CK Hutchison Holdings,HK,Industrials,HKD,142.9,18.2737,2872311,0.75,N
3/6/25,Prime A,0013 HK,HUTCHMED,HK,Financials,HKD,141.45,18.0882,173037,8.25,Y
3/6/25,Prime B,0013 HK,HUTCHMED,HK,Financials,HKD,141.45,18.0882,2147718,4.75,N
3/6/25,Prime C,0013 HK,HUTCHMED,HK,Financials,HKD,141.45,18.0882,284293,0.75,N
3/6/25,Prime B,001040 KS,CJ Group,KR,Materials,KRW,50149,37.8483,838076,6.75,N
3/6/25,Prime A,001040 KS,CJ Group,KR,Materials,KRW,50149,37.8483,704032,2.75,N
3/6/25,Prime C,001040 KS,CJ Group,KR,Materials,KRW,50149,37.8483,1966887,0.25,N
3/6/25,Prime B,6789 TT,VisEra Technologies,TW,Information Technology,TWD,435.06,13.6811,2473650,0.25,N
3/6/25,Prime C,6789 TT,VisEra Technologies,TW,Information Technology,TWD,435.06,13.6811,1759061,0.25,N
3/6/25,Prime B,6919 TT,Caliway Biopharmaceuticals,TW,Information Technology,TWD,154.16,4.8478,33348,7,N
3/6/25,Prime C,6919 TT,Caliway Biopharmaceuticals,TW,Information Technology,TWD,154.16,4.8478,2712817,6.75,N
3/6/25,Prime A,6919 TT,Caliway Biopharmaceuticals,TW,Information Technology,TWD,154.16,4.8478,1380455,3.5,N
3/6/25,Prime A,000270 KS,Kia,KR,Consumer Discretionary,KRW,114722,86.5826,2690978,0.25,N
3/6/25,Prime B,000270 KS,Kia,KR,Consumer Discretionary,KRW,114722,86.5826,1236975,0.25,N
3/6/25,Prime C,000270 KS,Kia,KR,Consumer Discretionary,KRW,114722,86.5826,972254,0.25,N
3/6/25,Prime A,8150 TT,ChipMOS Technologies,TW,Information Technology,TWD,383.41,12.0569,1202506,0.25,N
3/6/25,Prime B,8150 TT,ChipMOS Technologies,TW,Information Technology,TWD,383.41,12.0569,2477539,0.25,N
3/6/25,Prime C,8150 TT,ChipMOS Technologies,TW,Information Technology,TWD,383.41,12.0569,2465573,0.25,N
3/6/25,Prime C,8299 TT,Phison Electronics,TW,Information Technology,TWD,562.94,17.7025,145928,32,Y
3/6/25,Prime B,8299 TT,Phison Electronics,TW,Information Technology,TWD,562.94,17.7025,147224,21.75,Y
3/6/25,Prime A,8299 TT,Phison Electronics,TW,Information Technology,TWD,562.94,17.7025,20175,20.75,Y
3/6/25,Prime B,000150 KS,Doosan,KR,Industrials,KRW,19426,14.6611,145048,18.5,Y
3/6/25,Prime C,000150 KS,Doosan,KR,Industrials,KRW,19426,14.6611,29864,21.75,Y
3/6/25,Prime A,000150 KS,Doosan,KR,Industrials,KRW,19426,14.6611,10982,19.25,Y
3/6/25,Prime C,9914 TT,Merida Industry,TW,Information Technology,TWD,286.71,9.016,2274120,2.25,N
3/6/25,Prime A,9914 TT,Merida Industry,TW,Information Technology,TWD,286.71,9.016,2709681,1,N
3/6/25,Prime B,9914 TT,Merida Industry,TW,Information Technology,TWD,286.71,9.016,953413,0.75,N
